# HGNC gene id	# source ID
PPT2	HGNC
TRAPPC3	HGNC
ZDHHC6	HGNC
RBFOX2	HGNC
UTP20	HGNC
NOL8	HGNC
PPP1R11	HGNC
ZNF330	HGNC
ATP6V1F	HGNC
CCL3L3	HGNC
CRKL	HGNC
MARCKSL1	HGNC
WASF2	HGNC
WDTC1	HGNC
DVL2	HGNC
GZMM	HGNC
ZNF70	HGNC
CNNM1	HGNC
HNRNPAB	HGNC
CIB2	HGNC
HEATR1	HGNC
PRR9	HGNC
EID2B	HGNC
EID3	HGNC
METTL4	HGNC
NCOA6	HGNC
PCMT1	HGNC
STAU2	HGNC
GPR32	HGNC
FAM3D	HGNC
FPR3	HGNC
MGEA5	HGNC
LIG4	HGNC
JAGN1	HGNC
PLCG2	HGNC
IGHV1-3	HGNC
GPX1	HGNC
NEIL1	HGNC
TXN2	HGNC
TXNRD2	HGNC
ZNF195	HGNC
POLR1A	HGNC
ST6GALNAC1	HGNC
REV3L	HGNC
SH3GLB2	HGNC
ERV9-1	HGNC
NR2F6	HGNC
PSMB6	HGNC
AGPAT1	HGNC
U2AF2	HGNC
ADCY5	HGNC
HSPB6	HGNC
LIPI	HGNC
PGLYRP2	HGNC
RREB1	HGNC
SLIT3	HGNC
SLC12A5	HGNC
SLC12A6	HGNC
SYPL1	HGNC
IGHD2-2	HGNC
IGKV1-17	HGNC
JOSD2	HGNC
SH3RF1	HGNC
STAMBP	HGNC
CCDC8	HGNC
LRSAM1	HGNC
UAP1	HGNC
BICD1	HGNC
ENAH	HGNC
KIF1BP	HGNC
DMTN	HGNC
DYNC1LI2	HGNC
EPB41L2	HGNC
KIF3A	HGNC
KIF3C	HGNC
KIF5A	HGNC
KIF5C	HGNC
TRAK1	HGNC
TRAK2	HGNC
TMEM40	HGNC
USF1	HGNC
USF2	HGNC
VEZF1	HGNC
PWP1	HGNC
RIOK2	HGNC
SUPT6H	HGNC
UTP15	HGNC
UTP18	HGNC
UTP4	HGNC
TUBGCP3	HGNC
WDR81	HGNC
NLRP5	HGNC
SMARCE1	HGNC
RPS2	HGNC
OPRK1	HGNC
SLC17A6	HGNC
PLA2G6	HGNC
PLA2G15	HGNC
GH1	HGNC
SRD5A1	HGNC
MOCS3	HGNC
UBA5	HGNC
CHML	HGNC
KIF18A	HGNC
SF3B5	HGNC
NT5C	HGNC
NT5M	HGNC
CHRNA7	HGNC
CHRNA9	HGNC
FAM111A	HGNC
RFC3	HGNC
RAP1B	HGNC
FLG	HGNC
SENP1	HGNC
SPSB2	HGNC
STAMBPL1	HGNC
CASKIN1	HGNC
AZI2	HGNC
SIX2	HGNC
NCAPG	HGNC
WDR11	HGNC
ELMOD2	HGNC
DEFA1A3	HGNC
DEFA6	HGNC
BRD7	HGNC
POR	HGNC
PCA3	HGNC
PLEKHM3	HGNC
GPS1	HGNC
GTPBP1	HGNC
KLF5	HGNC
AFDN	HGNC
MANBAL	HGNC
MBNL3	HGNC
POMT2	HGNC
NDUFA8	HGNC
SEC13	HGNC
AKR1D1	HGNC
ALOX5AP	HGNC
FRK	HGNC
LECT2	HGNC
SPIB	HGNC
NFIX	HGNC
CTSV	HGNC
RPS29	HGNC
NKX6-2	HGNC
RCN1	HGNC
CBX6	HGNC
CBX7	HGNC
ABCA6	HGNC
ABCC3	HGNC
LGALS13	HGNC
LGALS16	HGNC
SEC23B	HGNC
CAPN10	HGNC
IPO7	HGNC
RGS7	HGNC
CLPTM1L	HGNC
REXO1	HGNC
ZFP42	HGNC
KLHL6	HGNC
ATP6V1C1	HGNC
BAALC	HGNC
AZIN1	HGNC
DST	HGNC
HS6ST3	HGNC
MAML2	HGNC
RDH14	HGNC
ZNF850	HGNC
S100A7	HGNC
RPS6KA5	HGNC
TNFRSF10D	HGNC
CHKB	HGNC
TMEM59	HGNC
FKBPL	HGNC
UGP2	HGNC
AVPR2	HGNC
HIKESHI	HGNC
XPO4	HGNC
XPO6	HGNC
XPO7	HGNC
IPO13	HGNC
TNPO2	HGNC
ZNF236	HGNC
RHD	HGNC
PTH1R	HGNC
PIGF	HGNC
MAP3K11	HGNC
TLK1	HGNC
ZNF8	HGNC
ATP6V0B	HGNC
ATP6V1A	HGNC
ARCN1	HGNC
MGP	HGNC
RINT1	HGNC
AP1G2	HGNC
NCEH1	HGNC
PRSS8	HGNC
GLP2R	HGNC
PHLPP2	HGNC
BVES	HGNC
ELK4	HGNC
DUSP22	HGNC
PREX1	HGNC
PSMB2	HGNC
EDIL3	HGNC
HOXB8	HGNC
CDH18	HGNC
SCGB3A2	HGNC
REV1	HGNC
IFNA21	HGNC
CD101	HGNC
POLDIP2	HGNC
CALM3	HGNC
ENTPD2	HGNC
IGSF1	HGNC
DHCR24	HGNC
HACD1	HGNC
MTRR	HGNC
ABCA2	HGNC
CELF2	HGNC
EPHA1	HGNC
LRP8	HGNC
LRPAP1	HGNC
NAT2	HGNC
PCED1B	HGNC
SASH1	HGNC
SMURF2	HGNC
ACADS	HGNC
AP1M1	HGNC
AP1M2	HGNC
AP2B1	HGNC
AP2S1	HGNC
APPBP2	HGNC
ARSA	HGNC
CLTCL1	HGNC
CYP46A1	HGNC
DLST	HGNC
DNMBP	HGNC
GRIN3A	HGNC
GGA2	HGNC
GGA3	HGNC
KIF18B	HGNC
KIF20B	HGNC
LRAT	HGNC
MS4A4E	HGNC
MTHFD1L	HGNC
MYH13	HGNC
NPAS2	HGNC
NR1H2	HGNC
PON2	HGNC
PRMT1	HGNC
PCDH11X	HGNC
SEZ6L2	HGNC
SORCS1	HGNC
SORCS2	HGNC
SORCS3	HGNC
SORL1	HGNC
SOAT1	HGNC
SDC2	HGNC
THRA	HGNC
TTLL7	HGNC
ZNF224	HGNC
SAP30BP	HGNC
IFNA16	HGNC
DLX1	HGNC
HCRT	HGNC
PPM1K	HGNC
LRRK2	HGNC
CLEC14A	HGNC
EPHA4	HGNC
CDH17	HGNC
JAM3	HGNC
SLC25A37	HGNC
ATP8B1	HGNC
KIF1A	HGNC
MYO1A	HGNC
MYH7B	HGNC
ATP12A	HGNC
SCNN1B	HGNC
HPS1	HGNC
JUND	HGNC
ADGRF5	HGNC
COLEC10	HGNC
MLLT3	HGNC
LINGO2	HGNC
ARPC2	HGNC
ARPC3	HGNC
ARPC4	HGNC
ARPC5	HGNC
DUOXA2	HGNC
GPX6	HGNC
PSG6	HGNC
SIGLEC11	HGNC
SIGLEC16	HGNC
FLAD1	HGNC
MAPRE3	HGNC
MYBBP1A	HGNC
UBTF	HGNC
EBAG9	HGNC
MYO1E	HGNC
MYO5A	HGNC
GNPTG	HGNC
RAB39B	HGNC
BRI3	HGNC
DPAGT1	HGNC
SLC30A1	HGNC
SPNS1	HGNC
MAPK4	HGNC
MAP3K10	HGNC
IGLC1	HGNC
IGLC2	HGNC
IGLC3	HGNC
IGLJ1	HGNC
IGLJ2	HGNC
IGLJ3	HGNC
IGLJ4	HGNC
IGLJ5	HGNC
KIR2DL2	HGNC
MIA	HGNC
MAPK8IP3	HGNC
TOMM70	HGNC
TNNI3K	HGNC
ZNF217	HGNC
PDCL	HGNC
SLC17A5	HGNC
ALDH7A1	HGNC
EGR4	HGNC
BCLAF1	HGNC
H1F0	HGNC
H2AFV	HGNC
SMARCA1	HGNC
CARF	HGNC
GTF3C2	HGNC
GTF3C4	HGNC
HIST1H2BO	HGNC
MED8	HGNC
PRPF3	HGNC
BLNK	HGNC
PRR33	HGNC
OR4Q3	HGNC
BLK	HGNC
KCNN2	HGNC
PPARGC1B	HGNC
PRDM16	HGNC
NCOR2	HGNC
NRIP1	HGNC
SLC5A11	HGNC
ATG9B	HGNC
NRBF2	HGNC
P2RX1	HGNC
SYT7	HGNC
TFE3	HGNC
PRKRA	HGNC
FKBP10	HGNC
CALM1	HGNC
SOST	HGNC
IGHA2	HGNC
LDLRAD4	HGNC
CD300LD	HGNC
MARVELD2	HGNC
CLDN20	HGNC
ATP5PO	HGNC
SNORD44	HGNC
SNORD48	HGNC
BCAP29	HGNC
SIL1	HGNC
HYOU1	HGNC
SARAF	HGNC
MAGEA1	HGNC
MAGED4	HGNC
CTAG2	HGNC
SNX8	HGNC
ATP6V0E1	HGNC
ATP6V1E1	HGNC
RNASE9	HGNC
PHF8	HGNC
IGKV1D-43	HGNC
ZBTB7A	HGNC
ASAP1	HGNC
FBXO11	HGNC
SLC22A4	HGNC
IPO9	HGNC
ASB7	HGNC
PTPN12	HGNC
PTPRU	HGNC
GPD2	HGNC
ITGA10	HGNC
CLSPN	HGNC
KLF15	HGNC
TCF15	HGNC
ADH1C	HGNC
CYP27A1	HGNC
NIF3L1	HGNC
HCAR2	HGNC
ELMOD3	HGNC
RBM4B	HGNC
PAPD4	HGNC
TSN	HGNC
ARHGEF10L	HGNC
KCNK3	HGNC
SAMD9L	HGNC
TMEM219	HGNC
L1TD1	HGNC
DPPA5	HGNC
FOXD1	HGNC
GPX2	HGNC
IPOX	HGNC
FRAXB	HGNC
FRAXC	HGNC
FRAXD	HGNC
FRAXA	HGNC
SRP14	HGNC
SRP9	HGNC
SRM	HGNC
SMS	HGNC
TRNAS1	HGNC
STAB2	HGNC
STXBP5	HGNC
TC2N	HGNC
RANGRF	HGNC
LAPTM4B	HGNC
PDX1	HGNC
SLC30A8	HGNC
MARCOL	HGNC
BARD1	HGNC
HOXA	HGNC
KMT2A	HGNC
PHLDA1	HGNC
SENP6	HGNC
LHX1	HGNC
ZNF69	HGNC
JARID2	HGNC
FGF8	HGNC
BLVRA	HGNC
SNX5	HGNC
SEMA4B	HGNC
ABCC9	HGNC
SAP130	HGNC
POLR3G	HGNC
SERBP1	HGNC
GLS2	HGNC
ATP1A3	HGNC
ETHE1	HGNC
CNFN	HGNC
PAFAH1B3	HGNC
PSG11	HGNC
PSG4	HGNC
TOMM40L	HGNC
TMEM145	HGNC
ZNF574	HGNC
TAF4	HGNC
DDR2	HGNC
FUT5	HGNC
SART3	HGNC
USP11	HGNC
PAH	HGNC
PITX2	HGNC
ABCA12	HGNC
IKZF5	HGNC
NAALADL2	HGNC
SMOC2	HGNC
ANKRA2	HGNC
CADM2	HGNC
PLEKHA7	HGNC
KCNE4	HGNC
PUM3	HGNC
SLCO2A1	HGNC
CMKLR1	HGNC
TCEAL1	HGNC
DOK3	HGNC
TREML1	HGNC
TREML2	HGNC
TREML4	HGNC
TREML3	HGNC
CNR2	HGNC
CCKAR	HGNC
SLCO1A2	HGNC
SERP1	HGNC
BCL11B	HGNC
ARHGAP26	HGNC
SHANK2	HGNC
ABLIM3	HGNC
MSRA	HGNC
GBE1	HGNC
NT5C2	HGNC
AKAP12	HGNC
ARID5A	HGNC
ATP5F1C	HGNC
ATP5MC2	HGNC
ATP5MF	HGNC
BRK1	HGNC
CDC42EP3	HGNC
HELB	HGNC
FXYD5	HGNC
H1FX	HGNC
LMO4	HGNC
NAGK	HGNC
NDUFS2	HGNC
NDUFAB1	HGNC
NDUFB2	HGNC
NDUFB3	HGNC
NDUFA4	HGNC
RIOK3	HGNC
POLR2I	HGNC
TCIRG1	HGNC
TBC1D1	HGNC
AHSA1	HGNC
AMPD2	HGNC
ALDH8A1	HGNC
BCKDK	HGNC
CAPNS1	HGNC
CREG1	HGNC
CYP4F3	HGNC
DUSP5	HGNC
ENOPH1	HGNC
FMNL3	HGNC
GPD1	HGNC
HSBP1	HGNC
HEXB	HGNC
HSD17B14	HGNC
ISCA1	HGNC
LAPTM4A	HGNC
MAEA	HGNC
HLA-DOA	HGNC
HLA-DQA2	HGNC
MAN2B1	HGNC
MBOAT7	HGNC
MRPL28	HGNC
MRPL52	HGNC
NABP2	HGNC
NDEL1	HGNC
OR5P3	HGNC
PGS1	HGNC
PHYH	HGNC
PLEK	HGNC
PTGR1	HGNC
PSMB1	HGNC
PPM1G	HGNC
RAMP2	HGNC
RPS27L	HGNC
RPS7	HGNC
RNF130	HGNC
SCPEP1	HGNC
SLC25A3	HGNC
SLC45A3	HGNC
SYNE2	HGNC
TSPAN31	HGNC
TXNL1	HGNC
TRAPPC4	HGNC
TALDO1	HGNC
TOB1	HGNC
TMBIM6	HGNC
YWHAE	HGNC
UQCR10	HGNC
UQCR11	HGNC
RIMS3	HGNC
SYN1	HGNC
STX11	HGNC
UNC13D	HGNC
QKI	HGNC
ZEB1-AS1	HGNC
PDCD11	HGNC
RNU6-2	HGNC
SNORD49A	HGNC
DYNLT1	HGNC
MED16	HGNC
MED17	HGNC
MED21	HGNC
MED24	HGNC
MED26	HGNC
MED27	HGNC
MED29	HGNC
MED4	HGNC
MED6	HGNC
MED7	HGNC
UBE2D4	HGNC
CHMP6	HGNC
ADO	HGNC
ARAP3	HGNC
DRAM1	HGNC
DRAM2	HGNC
HS1BP3	HGNC
RAB13	HGNC
RAB24	HGNC
SPG11	HGNC
VMA21	HGNC
WAC	HGNC
MPRIP	HGNC
PSMD10	HGNC
TECPR2	HGNC
TREH	HGNC
ZFYVE26	HGNC
DIAPH3	HGNC
MUC22	HGNC
KCNMB2	HGNC
PCDH20	HGNC
PCDH9	HGNC
SLC6A1	HGNC
SLC6A11	HGNC
THSD7B	HGNC
DAO	HGNC
AOC1	HGNC
DBNL	HGNC
CARD10	HGNC
TNFAIP8L2	HGNC
PLA2G12A	HGNC
TXNL4B	HGNC
CTXN3	HGNC
RAB3D	HGNC
TACSTD2	HGNC
KLHL21	HGNC
ACVR1B	HGNC
PTK7	HGNC
GPR183	HGNC
RASGRP1	HGNC
NUGGC	HGNC
RFTN1	HGNC
RGS13	HGNC
RGS18	HGNC
ZBTB32	HGNC
IL1RAPL2	HGNC
MARCH1	HGNC
WAS	HGNC
ZDHHC20	HGNC
ZDHHC3	HGNC
ZDHHC7	HGNC
PET100	HGNC
DECR1	HGNC
FARP1	HGNC
GINS2	HGNC
A4GALT	HGNC
FPGS	HGNC
PEX16	HGNC
PLEKHA3	HGNC
TAB3	HGNC
CACTIN	HGNC
MID2	HGNC
PIK3C2B	HGNC
PRR7	HGNC
TBRG4	HGNC
TRIM11	HGNC
TRIM16	HGNC
TRIM23	HGNC
TRIM37	HGNC
TRIM38	HGNC
TRIM44	HGNC
TRIM59	HGNC
TRIM69	HGNC
TRIM8	HGNC
CUZD1	HGNC
ITGA8	HGNC
PLA2G16	HGNC
EPB41L4B	HGNC
MAPKAP1	HGNC
TUBB1	HGNC
THAP5	HGNC
RNU12	HGNC
NSG1	HGNC
TLE1	HGNC
TMPO	HGNC
ERMARD	HGNC
MNT	HGNC
SWT1	HGNC
ABI2	HGNC
CXORF38	HGNC
SACS	HGNC
RANBP10	HGNC
MILR1	HGNC
MRPL3	HGNC
GPR4	HGNC
THOP1	HGNC
GPR3	HGNC
PRRT1	HGNC
PRRT2	HGNC
SYNDIG1	HGNC
SYNDIG1L	HGNC
TMEM233	HGNC
TMEM91	HGNC
TUSC5	HGNC
GRID1	HGNC
GRID2	HGNC
HELZ	HGNC
SNU13	HGNC
FATE1	HGNC
SYT1	HGNC
BMP10	HGNC
CERS5	HGNC
LRMP	HGNC
LINS1	HGNC
TRBV5-4	HGNC
EPB41L1	HGNC
AP1S1	HGNC
RBM3	HGNC
RBMY1A1	HGNC
NSMF	HGNC
HEXIM1	HGNC
GAB3	HGNC
BCO1	HGNC
CA7	HGNC
CELA2A	HGNC
TGM3	HGNC
UBTFL1	HGNC
GALE	HGNC
ZMYM2	HGNC
DUSP4	HGNC
NAT10	HGNC
HRC	HGNC
TRNG	HGNC
ACOX2	HGNC
SCTR	HGNC
AGBL5	HGNC
BAMBI	HGNC
HECW1	HGNC
TSC22D1	HGNC
ASIC1	HGNC
ACVR1C	HGNC
DACT2	HGNC
PICK1	HGNC
ZFYVE16	HGNC
H2AFY2	HGNC
LSM11	HGNC
SRSF5	HGNC
SLBP	HGNC
USP49	HGNC
SLC11A2	HGNC
SEC23A	HGNC
GTF3A	HGNC
SLIT2	HGNC
ARMC10	HGNC
CAPN1	HGNC
USP31	HGNC
USP40	HGNC
CER1	HGNC
PRM1	HGNC
ARHGEF28	HGNC
ARHGEF11	HGNC
ARHGEF12	HGNC
MUC13	HGNC
DLGAP3	HGNC
DAP3	HGNC
TUBB6	HGNC
TUBB4A	HGNC
KRT12	HGNC
MIB1	HGNC
GPR75	HGNC
ASMT	HGNC
ALDH1A3	HGNC
ABTB2	HGNC
FAAH	HGNC
LRRK1	HGNC
PMCH	HGNC
SPINK4	HGNC
SAAL1	HGNC
ICK	HGNC
MXD1	HGNC
EEF2K	HGNC
OSTF1	HGNC
RPS6KA6	HGNC
SLC13A2	HGNC
TFG	HGNC
ERP27	HGNC
CD177	HGNC
IGHV4-31	HGNC
PCGF1	HGNC
ORAOV1	HGNC
PPAN	HGNC
CHCHD2	HGNC
SYNRG	HGNC
ATP11C	HGNC
XKR8	HGNC
KLHL8	HGNC
TSPYL2	HGNC
FAM192A	HGNC
SNX13	HGNC
SMCP	HGNC
RIOX2	HGNC
FAM84A	HGNC
PCDHGA12	HGNC
AS3MT	HGNC
RPS12	HGNC
AIG1	HGNC
DFFA	HGNC
CIDEA	HGNC
MGLL	HGNC
ARL14	HGNC
EPHA7	HGNC
FGR	HGNC
FASTK	HGNC
GNL3	HGNC
GNB3	HGNC
LANCL1	HGNC
SPEG	HGNC
TEAD4	HGNC
BFAR	HGNC
CTNNAL1	HGNC
CRMP1	HGNC
CAP1	HGNC
CAP2	HGNC
DCTN3	HGNC
ECT2	HGNC
FMO3	HGNC
HTN1	HGNC
HOXC11	HGNC
MYOT	HGNC
NRDC	HGNC
NGRN	HGNC
PAFAH1B1	HGNC
PNOC	HGNC
PRKAR1A	HGNC
VAV2	HGNC
ZNF22	HGNC
AASDH	HGNC
ZNF717	HGNC
BMF	HGNC
ACAD11	HGNC
ASPN	HGNC
CDO1	HGNC
MYL6B	HGNC
OGN	HGNC
PSMD9	HGNC
SPON2	HGNC
MTFR1	HGNC
SV2A	HGNC
SV2B	HGNC
SYT2	HGNC
CRB3	HGNC
SLC25A41	HGNC
CENPX	HGNC
GDAP1	HGNC
DHX15	HGNC
LRRC25	HGNC
RAVER1	HGNC
ZCCHC3	HGNC
HOXC4	HGNC
PIBF1	HGNC
JPH2	HGNC
VAX1	HGNC
TBC1D7	HGNC
CPOX	HGNC
FECH	HGNC
SLC25A38	HGNC
POLR3C	HGNC
APOL3	HGNC
APOL4	HGNC
APOL5	HGNC
PLA2G1B	HGNC
AGBL4	HGNC
CPXM2	HGNC
RNF123	HGNC
TTL	HGNC
TTLL1	HGNC
HGH1	HGNC
PTRH1	HGNC
WNT7B	HGNC
AMBN	HGNC
MSX1	HGNC
PPP6R1	HGNC
C8B	HGNC
APOBEC3A_B	HGNC
MAGEA11	HGNC
WDR33	HGNC
PUSL1	HGNC
TPST1	HGNC
ZMAT4	HGNC
IGHV1-8	HGNC
IGLV1-40	HGNC
IGLV1-47	HGNC
API5	HGNC
AZIN2	HGNC
DNMT3L	HGNC
GNAT1	HGNC
PHF21A	HGNC
ELOA	HGNC
CD200R1L	HGNC
RABEP1	HGNC
C9	HGNC
NID2	HGNC
YBX3	HGNC
UPK2	HGNC
GCOM1	HGNC
CRLS1	HGNC
OTUD1	HGNC
HBM	HGNC
OTULIN	HGNC
RABL3	HGNC
TSC22D4	HGNC
GOLIM4	HGNC
RNF25	HGNC
STX3	HGNC
VPS13D	HGNC
MARVELD3	HGNC
ADCYAP1	HGNC
OR14J1	HGNC
TNXB	HGNC
KLF3	HGNC
ALDH1L1	HGNC
SNTG1	HGNC
TENM4	HGNC
AOC3	HGNC
GNPDA2	HGNC
ITIH3	HGNC
LAMTOR2	HGNC
TMSB10	HGNC
TEAD2	HGNC
POU2AF1	HGNC
PSPC1	HGNC
AAMP	HGNC
GSTO2	HGNC
PNMT	HGNC
KIR2DS2	HGNC
STOM	HGNC
ATP1A4	HGNC
TRNAV2	HGNC
MARK1	HGNC
UGT1A3	HGNC
UGT1A4	HGNC
UGT2B7	HGNC
CALM2	HGNC
C19ORF48	HGNC
MFSD4B	HGNC
TWF1	HGNC
DNAJC7	HGNC
F13B	HGNC
DEFB110	HGNC
ACTL6A	HGNC
ACTL6B	HGNC
CLP1	HGNC
KLHDC2	HGNC
NOLC1	HGNC
PDCD5	HGNC
SHROOM3	HGNC
SIPA1	HGNC
SNRNP70	HGNC
ATP11A	HGNC
PCF11	HGNC
XRCC4	HGNC
TBXAS1	HGNC
PRG4	HGNC
POU3F4	HGNC
BSND	HGNC
CLDN11	HGNC
SLC12A4	HGNC
ENDOV	HGNC
POLN	HGNC
ENPP3	HGNC
PADI2	HGNC
P4HA1	HGNC
PRKAR2B	HGNC
GUCY2C	HGNC
BPIFA2	HGNC
GCC1	HGNC
ACAT2	HGNC
EMP1	HGNC
CIDEC	HGNC
CYP4B1	HGNC
DPT	HGNC
LGALS12	HGNC
PPP1R1A	HGNC
HYAL2	HGNC
DNAJA1	HGNC
KIAA0319L	HGNC
LSR	HGNC
MPZL1	HGNC
TMEM181	HGNC
USH1A	HGNC
CLRN1	HGNC
MYO15A	HGNC
KCNJ12	HGNC
USH2A	HGNC
WHRN	HGNC
BTN3A2	HGNC
BTN3A3	HGNC
RN7SK	HGNC
RN7SL1	HGNC
RNU2-1	HGNC
TP53TG1	HGNC
SYMPK	HGNC
HPC5	HGNC
ELAVL2	HGNC
HSD17B12	HGNC
KCNV2	HGNC
KCNJ15	HGNC
ACTR6	HGNC
TRNAN3	HGNC
HUNK	HGNC
DDA1	HGNC
GLMN	HGNC
SMUG1	HGNC
STAG2	HGNC
UBE2F	HGNC
UBE2M	HGNC
CBX2	HGNC
CBX4	HGNC
CBX8	HGNC
ABCC6	HGNC
NAT8	HGNC
UGT1A10	HGNC
UGT1A6	HGNC
ADHFE1	HGNC
CYP2A13	HGNC
CYP2A7	HGNC
EPHX2	HGNC
FMO1	HGNC
GLRX2	HGNC
GLO1	HGNC
KYAT1	HGNC
SULF2	HGNC
GNB1L	HGNC
NEUROG2	HGNC
NEUROD1	HGNC
LRP10	HGNC
COLQ	HGNC
HPCAL1	HGNC
SELENOO	HGNC
SH3BP2	HGNC
E2F3	HGNC
GHSR	HGNC
NT3	HGNC
TOP3B	HGNC
PCYT1B	HGNC
INMT	HGNC
NR1D2	HGNC
FUT8	HGNC
IDUA	HGNC
LUM	HGNC
MGAT3	HGNC
PPP2R3C	HGNC
TMEM30A	HGNC
PGAP3	HGNC
GZMH	HGNC
PELP1	HGNC
KRT23	HGNC
BRD9	HGNC
LPIN2	HGNC
LPIN3	HGNC
NRM	HGNC
RAB2B	HGNC
RAP2B	HGNC
NFX1	HGNC
RNF111	HGNC
SIPA1L1	HGNC
GPR55	HGNC
SDHAF3	HGNC
EHD1	HGNC
SAMD5	HGNC
ZNF23	HGNC
ZNF32	HGNC
CLN3	HGNC
SALL2	HGNC
NPEPPS	HGNC
RNPEPL1	HGNC
C9ORF3	HGNC
ERAP2	HGNC
LVRN	HGNC
TRHDE	HGNC
IL11RA	HGNC
RICTOR	HGNC
SRSF7	HGNC
SRSF9	HGNC
FUT6	HGNC
FUT7	HGNC
FUT9	HGNC
WDFY4	HGNC
ALOX15B	HGNC
SORT1	HGNC
HBD	HGNC
ARID4B	HGNC
GSTT2	HGNC
SHD	HGNC
SLC10A7	HGNC
ASRGL1	HGNC
ZNF397	HGNC
WFDC2	HGNC
GCNT2	HGNC
LIPH	HGNC
CCT8	HGNC
TRIM62	HGNC
REPS2	HGNC
BLOC1S4	HGNC
LYNX1	HGNC
AGMAT	HGNC
ALOX12B	HGNC
EVPL	HGNC
RTN4R	HGNC
CITED4	HGNC
DDR1	HGNC
PTK6	HGNC
TWF2	HGNC
PLAGL1	HGNC
PLAC1	HGNC
SPRY4	HGNC
CALCRL	HGNC
KRT72	HGNC
RAMP1	HGNC
AQP9	HGNC
KRT24	HGNC
TMEM178A	HGNC
HNF1B	HGNC
PYY	HGNC
PDHX	HGNC
RNF11	HGNC
SERPINB5	HGNC
SPRY1	HGNC
SPRY2	HGNC
SFR1	HGNC
INPP4B	HGNC
SHCBP1	HGNC
PNPLA1	HGNC
PLA2G2E	HGNC
PLA2G2F	HGNC
PLA2G4D	HGNC
PLA2G5	HGNC
THOC3	HGNC
VIPAS39	HGNC
VPS33B	HGNC
SNX31	HGNC
APOBEC3D	HGNC
CCNO	HGNC
LSM2	HGNC
LSM8	HGNC
PRPF19	HGNC
DENND3	HGNC
RAB12	HGNC
APOBEC3H	HGNC
ADAM2	HGNC
ADAM29	HGNC
MRGPRE	HGNC
ASIC4	HGNC
CGB1	HGNC
CCDC54	HGNC
NPFFR2	HGNC
OPN1SW	HGNC
RTP3	HGNC
SLC6A5	HGNC
SULT1C3	HGNC
TAS1R2	HGNC
TAS2R1	HGNC
TAS2R13	HGNC
TAS2R14	HGNC
TAS2R20	HGNC
TAS2R42	HGNC
TAS2R5	HGNC
TMC2	HGNC
MCM6	HGNC
MCM7	HGNC
PACS1	HGNC
CNOT7	HGNC
CNOT8	HGNC
NKX3-1	HGNC
MGMT	HGNC
P2RY8	HGNC
AXIN2	HGNC
BASP1	HGNC
CCDC68	HGNC
EBF1	HGNC
FHIT	HGNC
JCHAIN	HGNC
NEUROG1	HGNC
P2RX2	HGNC
P2RX6	HGNC
RFX5	HGNC
SGPP2	HGNC
MYORG	HGNC
ATRIP	HGNC
POLE	HGNC
MDC1	HGNC
MSH3	HGNC
SMC1A	HGNC
ADAMTS15	HGNC
ADAMTS9	HGNC
ADAMTSL2	HGNC
FREM1	HGNC
LY86	HGNC
VWC2	HGNC
CIRBP	HGNC
PCBD2	HGNC
POLG2	HGNC
NR2C2	HGNC
TNFAIP2	HGNC
SLC6A15	HGNC
PPME1	HGNC
WNT11	HGNC
MIER1	HGNC
SDF2	HGNC
SPOPL	HGNC
CTNS	HGNC
ULBP1	HGNC
RAET1L	HGNC
ADRA2C	HGNC
CHRNA2	HGNC
CHRNA6	HGNC
DRD5	HGNC
GRM6	HGNC
GLRB	HGNC
PIDD1	HGNC
MIF	HGNC
COPS8	HGNC
ORC1	HGNC
PLB1	HGNC
ZNF48	HGNC
SEC61A1	HGNC
SERINC1	HGNC
PAQR5	HGNC
CNTN1	HGNC
KIR2DL5A	HGNC
KIR2DL5B	HGNC
KIR2DS3	HGNC
KIR2DS5	HGNC
RBM33	HGNC
CAPRIN2	HGNC
PRLHR	HGNC
SLC43A3	HGNC
SLC19A2	HGNC
WASF1	HGNC
CKS1B	HGNC
ENTPD5	HGNC
EHHADH	HGNC
GDPD2	HGNC
HOOK2	HGNC
NPM3	HGNC
DPP7	HGNC
OPLAH	HGNC
DHRS4	HGNC
RASGRP3	HGNC
RAPGEF5	HGNC
ADD1	HGNC
MRGPRD	HGNC
NLN	HGNC
DIDO1	HGNC
DIO1	HGNC
FCRL1	HGNC
NXPH2	HGNC
UROC1	HGNC
PROKR1	HGNC
GRM3	HGNC
CNOT2	HGNC
GPC4	HGNC
GPC5	HGNC
MT-ATP8	HGNC
MT-ND4L	HGNC
TPD52	HGNC
DHX30	HGNC
C5AR2	HGNC
MGAT4A	HGNC
MGAT4B	HGNC
BCCIP	HGNC
CMTM7	HGNC
COMMD6	HGNC
ERCC5	HGNC
GRIPAP1	HGNC
GCHFR	HGNC
KIAA1191	HGNC
KIAA1324	HGNC
RASSF1	HGNC
SHC4	HGNC
WDFY3	HGNC
ADGRF4	HGNC
ANKRD7	HGNC
AQP8	HGNC
AURKC	HGNC
CDHR1	HGNC
CTNND2	HGNC
CCT4	HGNC
COL7A1	HGNC
COL16A1	HGNC
CDSN	HGNC
CCNG2	HGNC
LGALS7	HGNC
GJB5	HGNC
KIF23	HGNC
LAMB2	HGNC
LCE1C	HGNC
LRIG3	HGNC
MAP9	HGNC
MCM9	HGNC
NCAPG2	HGNC
PISD	HGNC
PKP1	HGNC
PTGER3	HGNC
